,LAYER,MAP_NAME,NAME,count,geometry,max,mean,median,min,std
71,Coverage/Quad,User Created Features,85,4437,"POLYGON Z ((289606.5990975983 5130228.390105341 0, 289611.5960517334 5130228.215607857 0, 289611.2470567664 5130218.221699587 0, 289606.2501026313 5130218.39619707 0, 289606.5990975983 5130228.390105341 0))",0.9790172642762284,0.8511714784679861,0.8578496042216359,0.5305206463195691,0.05355490986315481
72,Coverage/Quad,User Created Features,86,4443,"POLYGON Z ((289611.5960517334 5130228.215607857 0, 289616.5930058685 5130228.041110374 0, 289616.2440109015 5130218.047202104 0, 289611.2470567664 5130218.221699587 0, 289611.5960517334 5130228.215607857 0))",0.9606648199445983,0.8383967994572646,0.8506935687263556,0.5414622613629647,0.060277606261256854
73,Coverage/Quad,User Created Features,87,4443,"POLYGON Z ((289616.5930058685 5130228.041110374 0, 289621.5899600036 5130227.86661289 0, 289621.2409650366 5130217.87270462 0, 289616.2440109015 5130218.047202104 0, 289616.5930058685 5130228.041110374 0))",0.9513966480446927,0.8298039342974849,0.8472396015816608,0.536530815109344,0.06671754440516892
74,Coverage/Quad,User Created Features,88,4438,"POLYGON Z ((289621.5899600036 5130227.86661289 0, 289626.5869141387 5130227.692115407 0, 289626.2379191716 5130217.698207136 0, 289621.2409650366 5130217.87270462 0, 289621.5899600036 5130227.86661289 0))",0.9947575360419397,0.8809250350367263,0.8896948926830077,0.5585541646344768,0.04926173967394972
75,Coverage/Quad,User Created Features,89,4444,"POLYGON Z ((289626.5869141387 5130227.692115407 0, 289631.5838682738 5130227.517617923 0, 289631.2348733068 5130217.523709653 0, 289626.2379191716 5130217.698207136 0, 289626.5869141387 5130227.692115407 0))",0.9833167825223436,0.9099796285745554,0.9156064745883232,0.6454741379310345,0.03364095227143861
76,Coverage/Quad,User Created Features,90,4440,"POLYGON Z ((289631.5838682738 5130227.517617923 0, 289636.5808224088 5130227.34312044 0, 289636.2318274418 5130217.34921217 0, 289631.2348733068 5130217.523709653 0, 289631.5838682738 5130227.517617923 0))",0.9773290150504859,0.9044497213393392,0.909916955098895,0.7156093166902586,0.03293548519279497
77,Coverage/Quad,User Created Features,93,4437,"POLYGON Z ((289581.2653319558 5130219.268684488 0, 289586.2622860909 5130219.094187004 0, 289585.9132911239 5130209.100278734 0, 289580.9163369887 5130209.274776218 0, 289581.2653319558 5130219.268684488 0))",0.7661029147175243,0.47636226560333367,0.46118524895967855,0.3270251262706988,0.06837949805537188
78,Coverage/Quad,User Created Features,94,4444,"POLYGON Z ((289586.2622860909 5130219.094187004 0, 289591.259240226 5130218.919689521 0, 289590.9102452589 5130208.925781251 0, 289585.9132911239 5130209.100278734 0, 289586.2622860909 5130219.094187004 0))",0.7326067672031428,0.46502370236275314,0.4575527998706434,0.33987674047021227,0.053410200631734316
79,Coverage/Quad,User Created Features,95,4442,"POLYGON Z ((289591.259240226 5130218.919689521 0, 289596.2561943611 5130218.745192038 0, 289595.9071993941 5130208.751283768 0, 289590.9102452589 5130208.925781251 0, 289591.259240226 5130218.919689521 0))",0.8581695027259211,0.5208299080950805,0.5012711781624286,0.352576145744378,0.07745029524276956
80,Coverage/Quad,User Created Features,96,4439,"POLYGON Z ((289596.2561943611 5130218.745192038 0, 289601.2531484962 5130218.570694554 0, 289600.9041535291 5130208.576786283 0, 289595.9071993941 5130208.751283768 0, 289596.2561943611 5130218.745192038 0))",0.9710648148148148,0.7857369704393142,0.8003298817923578,0.478357091713858,0.0926894216649718
81,Coverage/Quad,User Created Features,97,4446,"POLYGON Z ((289601.2531484962 5130218.570694554 0, 289606.2501026313 5130218.39619707 0, 289605.9011076642 5130208.4022888 0, 289600.9041535291 5130208.576786283 0, 289601.2531484962 5130218.570694554 0))",0.9667190533419617,0.8251218991762621,0.8593651585721329,0.5017229496898691,0.09592482628337425
82,Coverage/Quad,User Created Features,98,4443,"POLYGON Z ((289606.2501026313 5130218.39619707 0, 289611.2470567664 5130218.221699587 0, 289610.8980617994 5130208.227791317 0, 289605.9011076642 5130208.4022888 0, 289606.2501026313 5130218.39619707 0))",0.991654744873629,0.8473823422845493,0.8553775743707094,0.567621172678815,0.05889211319042434
83,Coverage/Quad,User Created Features,99,4443,"POLYGON Z ((289611.2470567664 5130218.221699587 0, 289616.2440109015 5130218.047202104 0, 289615.8950159344 5130208.053293834 0, 289610.8980617994 5130208.227791317 0, 289611.2470567664 5130218.221699587 0))",0.9915594441585177,0.8336321708943065,0.8483923961511383,0.5438931297709924,0.06408665360160648
84,Coverage/Quad,User Created Features,100,4444,"POLYGON Z ((289616.2440109015 5130218.047202104 0, 289621.2409650366 5130217.87270462 0, 289620.8919700696 5130207.87879635 0, 289615.8950159344 5130208.053293834 0, 289616.2440109015 5130218.047202104 0))",0.9788270167266568,0.8373809117898061,0.8515187719837809,0.5700217419107303,0.061009666857565106
85,Coverage/Quad,User Created Features,101,4438,"POLYGON Z ((289621.2409650366 5130217.87270462 0, 289626.2379191716 5130217.698207136 0, 289625.8889242046 5130207.704298866 0, 289620.8919700696 5130207.87879635 0, 289621.2409650366 5130217.87270462 0))",0.9909781973101662,0.8898713473983442,0.8974662755036138,0.6270250368188512,0.044214596170462604
86,Coverage/Quad,User Created Features,102,4443,"POLYGON Z ((289626.2379191716 5130217.698207136 0, 289631.2348733068 5130217.523709653 0, 289630.8858783397 5130207.529801383 0, 289625.8889242046 5130207.704298866 0, 289626.2379191716 5130217.698207136 0))",0.9821305841924398,0.9012451175311952,0.9112682848416653,0.6429820378318233,0.04383364082011757
87,Coverage/Quad,User Created Features,103,4443,"POLYGON Z ((289631.2348733068 5130217.523709653 0, 289636.2318274418 5130217.34921217 0, 289635.8828324748 5130207.355303899 0, 289630.8858783397 5130207.529801383 0, 289631.2348733068 5130217.523709653 0))",0.9913562984619296,0.900954465006885,0.9075926771555481,0.6507447354904982,0.0369805229125458
88,Coverage/Quad,User Created Features,106,4441,"POLYGON Z ((289580.9163369887 5130209.274776218 0, 289585.9132911239 5130209.100278734 0, 289585.5642961568 5130199.106370464 0, 289580.5673420217 5130199.280867947 0, 289580.9163369887 5130209.274776218 0))",0.754885930078642,0.4841231429904726,0.4670766077376377,0.3235970561177553,0.07759503871756503
89,Coverage/Quad,User Created Features,107,4440,"POLYGON Z ((289585.9132911239 5130209.100278734 0, 289590.9102452589 5130208.925781251 0, 289590.5612502919 5130198.931872981 0, 289585.5642961568 5130199.106370464 0, 289585.9132911239 5130209.100278734 0))",0.7828209127962562,0.48992843168019806,0.48159134167507966,0.3700094852116927,0.05688035174802212
90,Coverage/Quad,User Created Features,108,4443,"POLYGON Z ((289590.9102452589 5130208.925781251 0, 289595.9071993941 5130208.751283768 0, 289595.558204427 5130198.757375497 0, 289590.5612502919 5130198.931872981 0, 289590.9102452589 5130208.925781251 0))",0.8699502608273687,0.5436483441455492,0.5201992851727499,0.37967651541222164,0.08661625397965544
91,Coverage/Quad,User Created Features,109,4438,"POLYGON Z ((289595.9071993941 5130208.751283768 0, 289600.9041535291 5130208.576786283 0, 289600.5551585621 5130198.582878014 0, 289595.558204427 5130198.757375497 0, 289595.9071993941 5130208.751283768 0))",0.9510180834401253,0.7947578542439169,0.8227871445519379,0.4936477748193229,0.10229538378125058
92,Coverage/Quad,User Created Features,110,4443,"POLYGON Z ((289600.9041535291 5130208.576786283 0, 289605.9011076642 5130208.4022888 0, 289605.5521126972 5130198.40838053 0, 289600.5551585621 5130198.582878014 0, 289600.9041535291 5130208.576786283 0))",0.9702266615443719,0.8485948388344494,0.8725791502024489,0.49967808856141355,0.0764002867090983
93,Coverage/Quad,User Created Features,111,4444,"POLYGON Z ((289605.9011076642 5130208.4022888 0, 289610.8980617994 5130208.227791317 0, 289610.5490668323 5130198.233883047 0, 289605.5521126972 5130198.40838053 0, 289605.9011076642 5130208.4022888 0))",0.9776705459362286,0.861854842476985,0.8718271684829106,0.5558096980786825,0.06049917860518301
94,Coverage/Quad,User Created Features,112,4437,"POLYGON Z ((289610.8980617994 5130208.227791317 0, 289615.8950159344 5130208.053293834 0, 289615.5460209674 5130198.059385563 0, 289610.5490668323 5130198.233883047 0, 289610.8980617994 5130208.227791317 0))",0.9722171449460794,0.8308480127941291,0.8461964805320771,0.5618628359592215,0.07631323552273317
95,Coverage/Quad,User Created Features,113,4446,"POLYGON Z ((289615.8950159344 5130208.053293834 0, 289620.8919700696 5130207.87879635 0, 289620.5429751025 5130197.88488808 0, 289615.5460209674 5130198.059385563 0, 289615.8950159344 5130208.053293834 0))",0.9887242690441851,0.8430679304210025,0.8528808562620004,0.578893833439288,0.05378514607652941
96,Coverage/Quad,User Created Features,114,4445,"POLYGON Z ((289620.8919700696 5130207.87879635 0, 289625.8889242046 5130207.704298866 0, 289625.5399292376 5130197.710390596 0, 289620.5429751025 5130197.88488808 0, 289620.8919700696 5130207.87879635 0))",0.9956983961162662,0.8841448904697067,0.8917464344750702,0.5203342618384401,0.048953244622275814
97,Coverage/Quad,User Created Features,115,4441,"POLYGON Z ((289625.8889242046 5130207.704298866 0, 289630.8858783397 5130207.529801383 0, 289630.5368833727 5130197.535893112 0, 289625.5399292376 5130197.710390596 0, 289625.8889242046 5130207.704298866 0))",0.9948064594660391,0.9027539389601654,0.9115923566878981,0.6185917621866733,0.041405935525868895
98,Coverage/Quad,User Created Features,116,4444,"POLYGON Z ((289630.8858783397 5130207.529801383 0, 289635.8828324748 5130207.355303899 0, 289635.5338375078 5130197.361395629 0, 289630.5368833727 5130197.535893112 0, 289630.8858783397 5130207.529801383 0))",0.9874583578287282,0.9075698719765003,0.913645026110204,0.6396414543257125,0.03518547189724347
99,Coverage/Quad,User Created Features,119,4446,"POLYGON Z ((289580.5673420217 5130199.280867947 0, 289585.5642961568 5130199.106370464 0, 289585.2153011898 5130189.112462194 0, 289580.2183470547 5130189.286959678 0, 289580.5673420217 5130199.280867947 0))",0.8591219694842273,0.4327276751456331,0.41119115831574715,0.28712986034652604,0.07392088995735047
100,Coverage/Quad,User Created Features,120,4441,"POLYGON Z ((289585.5642961568 5130199.106370464 0, 289590.5612502919 5130198.931872981 0, 289590.2122553249 5130188.93796471 0, 289585.2153011898 5130189.112462194 0, 289585.5642961568 5130199.106370464 0))",0.8299591201090131,0.4654692135227433,0.4588735679495095,0.325,0.05279973408740495
101,Coverage/Quad,User Created Features,121,4445,"POLYGON Z ((289590.5612502919 5130198.931872981 0, 289595.558204427 5130198.757375497 0, 289595.20920946 5130188.763467227 0, 289590.2122553249 5130188.93796471 0, 289590.5612502919 5130198.931872981 0))",0.8696486268174475,0.5327579574303526,0.508136168513527,0.3549863760217984,0.09487242795355942
102,Coverage/Quad,User Created Features,122,4443,"POLYGON Z ((289595.558204427 5130198.757375497 0, 289600.5551585621 5130198.582878014 0, 289600.2061635951 5130188.588969744 0, 289595.20920946 5130188.763467227 0, 289595.558204427 5130198.757375497 0))",0.96929298981426,0.8024216824338041,0.8238177424922334,0.45056286450562866,0.09438168351791075
103,Coverage/Quad,User Created Features,123,4437,"POLYGON Z ((289600.5551585621 5130198.582878014 0, 289605.5521126972 5130198.40838053 0, 289605.2031177302 5130188.41447226 0, 289600.2061635951 5130188.588969744 0, 289600.5551585621 5130198.582878014 0))",0.9781052631578947,0.8446840623193254,0.8671632102224196,0.44872918492550395,0.0803875681980219
104,Coverage/Quad,User Created Features,124,4443,"POLYGON Z ((289605.5521126972 5130198.40838053 0, 289610.5490668323 5130198.233883047 0, 289610.2000718653 5130188.239974776 0, 289605.2031177302 5130188.41447226 0, 289605.5521126972 5130198.40838053 0))",0.9781103141231758,0.8577155067832886,0.86476060812344,0.5595687331536389,0.05470828350871374
105,Coverage/Quad,User Created Features,125,4442,"POLYGON Z ((289610.5490668323 5130198.233883047 0, 289615.5460209674 5130198.059385563 0, 289615.1970260004 5130188.065477293 0, 289610.2000718653 5130188.239974776 0, 289610.5490668323 5130198.233883047 0))",0.9896157840083074,0.8315021520598692,0.8422263005430051,0.5717213114754098,0.06032366273409255
106,Coverage/Quad,User Created Features,126,4439,"POLYGON Z ((289615.5460209674 5130198.059385563 0, 289620.5429751025 5130197.88488808 0, 289620.1939801355 5130187.89097981 0, 289615.1970260004 5130188.065477293 0, 289615.5460209674 5130198.059385563 0))",0.9950422186071732,0.8236938859081182,0.842382313129794,0.48437696072280084,0.07963132100151427
107,Coverage/Quad,User Created Features,127,4444,"POLYGON Z ((289620.5429751025 5130197.88488808 0, 289625.5399292376 5130197.710390596 0, 289625.1909342706 5130187.716482325 0, 289620.1939801355 5130187.89097981 0, 289620.5429751025 5130197.88488808 0))",0.9943884261288909,0.884424311157216,0.8949807729280617,0.5859634551495017,0.05107040834112218
108,Coverage/Quad,User Created Features,128,4439,"POLYGON Z ((289625.5399292376 5130197.710390596 0, 289630.5368833727 5130197.535893112 0, 289630.1878884057 5130187.541984842 0, 289625.1909342706 5130187.716482325 0, 289625.5399292376 5130197.710390596 0))",0.9922845087402049,0.906048141398754,0.9111872446962709,0.6373243395165823,0.034927214516691445
109,Coverage/Quad,User Created Features,129,4444,"POLYGON Z ((289630.5368833727 5130197.535893112 0, 289635.5338375078 5130197.361395629 0, 289635.1848425408 5130187.367487359 0, 289630.1878884057 5130187.541984842 0, 289630.5368833727 5130197.535893112 0))",0.98625,0.9045930658375007,0.9099109021808054,0.7163265306122449,0.033026466671097265
110,Coverage/Quad,User Created Features,132,4444,"POLYGON Z ((289580.2183470547 5130189.286959678 0, 289585.2153011898 5130189.112462194 0, 289584.8663062228 5130179.118553923 0, 289579.8693520877 5130179.293051408 0, 289580.2183470547 5130189.286959678 0))",0.7098936455447314,0.49176476911812966,0.47924405140779275,0.34115212142117973,0.07044055671487942
111,Coverage/Quad,User Created Features,133,4441,"POLYGON Z ((289585.2153011898 5130189.112462194 0, 289590.2122553249 5130188.93796471 0, 289589.8632603579 5130178.94405644 0, 289584.8663062228 5130179.118553923 0, 289585.2153011898 5130189.112462194 0))",0.6784614331667922,0.4943491561784632,0.4943316635908252,0.366760693109205,0.04278657581205114
112,Coverage/Quad,User Created Features,134,4441,"POLYGON Z ((289590.2122553249 5130188.93796471 0, 289595.20920946 5130188.763467227 0, 289594.860214493 5130178.769558957 0, 289589.8632603579 5130178.94405644 0, 289590.2122553249 5130188.93796471 0))",0.8752542893332822,0.5435918754509532,0.5156326331216414,0.3455585464333782,0.09547093361169319
113,Coverage/Quad,User Created Features,135,4446,"POLYGON Z ((289595.20920946 5130188.763467227 0, 289600.2061635951 5130188.588969744 0, 289599.8571686281 5130178.595061474 0, 289594.860214493 5130178.769558957 0, 289595.20920946 5130188.763467227 0))",0.9592990390050876,0.7917552022063155,0.8170993575796208,0.4415112329420178,0.099845951619765
114,Coverage/Quad,User Created Features,136,4442,"POLYGON Z ((289600.2061635951 5130188.588969744 0, 289605.2031177302 5130188.41447226 0, 289604.8541227632 5130178.420563989 0, 289599.8571686281 5130178.595061474 0, 289600.2061635951 5130188.588969744 0))",0.9882049391817177,0.838892445528225,0.8679820008689172,0.48979973797492043,0.08828306185832836
115,Coverage/Quad,User Created Features,137,4443,"POLYGON Z ((289605.2031177302 5130188.41447226 0, 289610.2000718653 5130188.239974776 0, 289609.8510768983 5130178.246066506 0, 289604.8541227632 5130178.420563989 0, 289605.2031177302 5130188.41447226 0))",0.994659991656237,0.849420481098304,0.8512407516532443,0.6022656734947238,0.058247027524766716
116,Coverage/Quad,User Created Features,138,4444,"POLYGON Z ((289610.2000718653 5130188.239974776 0, 289615.1970260004 5130188.065477293 0, 289614.8480310334 5130178.071569023 0, 289609.8510768983 5130178.246066506 0, 289610.2000718653 5130188.239974776 0))",0.973343536764237,0.8266005282758104,0.8421232340459485,0.5363128491620112,0.07481307557954647
117,Coverage/Quad,User Created Features,139,4437,"POLYGON Z ((289615.1970260004 5130188.065477293 0, 289620.1939801355 5130187.89097981 0, 289619.8449851684 5130177.897071539 0, 289614.8480310334 5130178.071569023 0, 289615.1970260004 5130188.065477293 0))",0.9780746831106544,0.8139056944553563,0.8351752447110831,0.4844947287220365,0.08403236643785283
118,Coverage/Quad,User Created Features,140,4444,"POLYGON Z ((289620.1939801355 5130187.89097981 0, 289625.1909342706 5130187.716482325 0, 289624.8419393036 5130177.722574056 0, 289619.8449851684 5130177.897071539 0, 289620.1939801355 5130187.89097981 0))",0.9902660609993511,0.8755432062607523,0.8854642253438998,0.5468345696049681,0.055274240064341555
119,Coverage/Quad,User Created Features,141,4443,"POLYGON Z ((289625.1909342706 5130187.716482325 0, 289630.1878884057 5130187.541984842 0, 289629.8388934386 5130177.548076572 0, 289624.8419393036 5130177.722574056 0, 289625.1909342706 5130187.716482325 0))",0.9958887389991649,0.8976794329134544,0.9042643505518188,0.6361999099504727,0.0394051948980899
120,Coverage/Quad,User Created Features,142,4437,"POLYGON Z ((289630.1878884057 5130187.541984842 0, 289635.1848425408 5130187.367487359 0, 289634.8358475738 5130177.373579089 0, 289629.8388934386 5130177.548076572 0, 289630.1878884057 5130187.541984842 0))",0.9887798036465638,0.8997024851612347,0.9023719491234101,0.6661999439932792,0.029333827479430623
121,Coverage/Quad,User Created Features,145,4441,"POLYGON Z ((289579.8693520877 5130179.293051408 0, 289584.8663062228 5130179.118553923 0, 289584.5173112557 5130169.124645653 0, 289579.5203571207 5130169.299143137 0, 289579.8693520877 5130179.293051408 0))",0.687600071161715,0.4671923995573843,0.45100930961378927,0.33525419387885774,0.06521658827388781
122,Coverage/Quad,User Created Features,146,4443,"POLYGON Z ((289584.8663062228 5130179.118553923 0, 289589.8632603579 5130178.94405644 0, 289589.5142653909 5130168.95014817 0, 289584.5173112557 5130169.124645653 0, 289584.8663062228 5130179.118553923 0))",0.6829427083333334,0.4432976296075405,0.43557010365521004,0.2941599604369914,0.049683904709999636
123,Coverage/Quad,User Created Features,147,4437,"POLYGON Z ((289589.8632603579 5130178.94405644 0, 289594.860214493 5130178.769558957 0, 289594.5112195259 5130168.775650687 0, 289589.5142653909 5130168.95014817 0, 289589.8632603579 5130178.94405644 0))",0.8931833370461127,0.5088818381178287,0.48729719860190934,0.297317789782959,0.09075453345270004
124,Coverage/Quad,User Created Features,148,4444,"POLYGON Z ((289594.860214493 5130178.769558957 0, 289599.8571686281 5130178.595061474 0, 289599.5081736611 5130168.601153203 0, 289594.5112195259 5130168.775650687 0, 289594.860214493 5130178.769558957 0))",0.9795918367346939,0.7879035027050741,0.8082778252503096,0.48670876780731387,0.10304743761562675
125,Coverage/Quad,User Created Features,149,4444,"POLYGON Z ((289599.8571686281 5130178.595061474 0, 289604.8541227632 5130178.420563989 0, 289604.5051277961 5130168.42665572 0, 289599.5081736611 5130168.601153203 0, 289599.8571686281 5130178.595061474 0))",0.9776518477133052,0.8447960822712245,0.873595328813054,0.5053558978259491,0.08946072626294344
126,Coverage/Quad,User Created Features,150,4438,"POLYGON Z ((289604.8541227632 5130178.420563989 0, 289609.8510768983 5130178.246066506 0, 289609.5020819312 5130168.252158236 0, 289604.5051277961 5130168.42665572 0, 289604.8541227632 5130178.420563989 0))",0.9765008852406245,0.8572084630983916,0.8622039665170969,0.6106685852304846,0.058740648475764115
127,Coverage/Quad,User Created Features,151,4446,"POLYGON Z ((289609.8510768983 5130178.246066506 0, 289614.8480310334 5130178.071569023 0, 289614.4990360664 5130168.077660752 0, 289609.5020819312 5130168.252158236 0, 289609.8510768983 5130178.246066506 0))",0.9773095623987034,0.87958914804152,0.8884909614338192,0.5559328428598378,0.04821466946390834
128,Coverage/Quad,User Created Features,152,4445,"POLYGON Z ((289614.8480310334 5130178.071569023 0, 289619.8449851684 5130177.897071539 0, 289619.4959902014 5130167.903163269 0, 289614.4990360664 5130168.077660752 0, 289614.8480310334 5130178.071569023 0))",0.9937960449786739,0.8544015839891935,0.8715703444249854,0.5054659031754295,0.06511197279185145
129,Coverage/Quad,User Created Features,153,4440,"POLYGON Z ((289619.8449851684 5130177.897071539 0, 289624.8419393036 5130177.722574056 0, 289624.4929443366 5130167.728665786 0, 289619.4959902014 5130167.903163269 0, 289619.8449851684 5130177.897071539 0))",0.9874583578287282,0.8712630753434643,0.8773027539335821,0.5949553801902795,0.04237227799840183
130,Coverage/Quad,User Created Features,154,4444,"POLYGON Z ((289624.8419393036 5130177.722574056 0, 289629.8388934386 5130177.548076572 0, 289629.4898984716 5130167.554168302 0, 289624.4929443366 5130167.728665786 0, 289624.8419393036 5130177.722574056 0))",0.9915377495702763,0.9069445443499915,0.9096183792247785,0.7297350731514433,0.02790852355159595
131,Coverage/Quad,User Created Features,155,4441,"POLYGON Z ((289629.8388934386 5130177.548076572 0, 289634.8358475738 5130177.373579089 0, 289634.4868526067 5130167.379670818 0, 289629.4898984716 5130167.554168302 0, 289629.8388934386 5130177.548076572 0))",0.9897056458098762,0.8989723166115691,0.9031402412937451,0.664289871944121,0.031317144208632484
